,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
19056,10,0.79,0.0471,0.303,0.0,0.61,0.79,92.05,192000,-0.9609999999999999
31011,62,0.609,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,191812,-1.9309999999999998
6645,4,0.38,0.34,0.0774,2.52e-06,0.92,0.804,143.285,122737,-4.4425
1517,37,0.225,0.0385,0.916,0.000914,0.153,0.152,86.34,163840,-10.14615
8921,30,0.841,0.137,0.0403,0.000257,0.143,0.37,127.013,139842,-3.6109999999999998
13913,27,0.352,0.0295,0.000714,0.857,0.223,0.493,93.466,339662,-2.9745
28317,34,0.51,0.0929,0.0147,1.5e-06,0.257,0.449,128.115,176719,-2.929
3920,3,0.43,0.0692,0.0279,3.29e-06,0.376,0.446,127.956,224520,-1.6270000000000002
21588,53,0.674,0.0415,0.537,0.0,0.14,0.231,124.734,190927,-2.6845
7270,34,0.561,0.322,0.0846,0.0,0.0622,0.78,82.158,286200,-2.7825
9934,53,0.806,0.0688,0.274,0.138,0.323,0.182,105.975,126874,-2.9705
26127,21,0.582,0.241,0.147,0.0,0.254,0.654,77.959,309200,-3.733
24422,48,0.716,0.037,0.134,2.15e-06,0.35,0.67,107.823,272440,-3.022
23243,83,0.861,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,-2.5925000000000002
12260,45,0.392,0.0373,0.0102,1.78e-06,0.406,0.764,129.036,207133,-2.779
31900,23,0.662,0.1,0.0241,0.0,0.368,0.744,127.904,202800,-2.8425000000000002
12556,76,0.489,0.0352,0.313,0.185,0.287,0.15,117.292,300400,-3.8215000000000003
13404,48,0.846,0.0494,0.163,0.0,0.194,0.637,121.42,203253,-2.2635
6897,71,0.751,0.0545,0.0481,1.83e-05,0.107,0.509,108.97,369573,-2.4684999999999997
25134,50,0.62,0.0417,0.431,0.0,0.148,0.453,140.062,269027,-3.717
2296,54,0.692,0.0439,0.0863,0.0,0.186,0.763,125.023,186800,-2.7255000000000003
4839,19,0.639,0.0354,0.0632,0.0017,0.087,0.813,122.958,234787,-3.526
25824,51,0.513,0.284,0.287,0.0,0.118,0.306,173.845,185747,-3.102
25778,41,0.425,0.0341,0.689,0.0,0.0664,0.405,118.593,243067,-2.7205
8992,12,0.754,0.108,0.0329,7.84e-05,0.55,0.35,77.167,198973,-4.3815
7831,53,0.853,0.226,0.14,0.0,0.0783,0.546,95.936,259181,-3.6235
22405,18,0.568,0.0903,0.133,0.0,0.11,0.4,148.294,208733,-2.1075
14836,38,0.478,0.0303,0.000114,4.4e-06,0.06,0.303,98.943,173671,-1.9210000000000003
13812,75,0.467,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,-1.1625
21744,2,0.515,0.423,0.427,0.032,0.4,0.452,175.871,227451,-3.0675
14599,11,0.41,0.085,0.0227,7.55e-06,0.125,0.25,82.005,231220,-3.528
3934,1,0.846,0.0575,0.122,1.42e-05,0.111,0.467,119.971,183800,-10.619
2245,40,0.701,0.0547,0.04,3.14e-06,0.267,0.361,121.934,205920,-2.397
13441,44,0.601,0.0463,0.00912,0.256,0.264,0.934,77.742,201280,-3.7565
24276,29,0.746,0.0424,0.00618,0.02,0.0536,0.662,110.07,322000,-3.1814999999999998
14149,73,0.666,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,-4.4915
10956,36,0.62,0.233,0.0472,0.0,0.086,0.504,142.859,199156,-2.418
21120,43,0.741,0.194,0.432,0.0,0.162,0.915,96.991,179160,-3.1365
3059,83,0.573,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,-3.368
13664,77,0.412,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,250547,-2.329
1826,55,0.699,0.0372,0.222,0.0,0.35,0.819,109.971,152573,-1.321
9046,58,0.769,0.0563,0.00197,0.0,0.298,0.681,96.792,280600,-1.9495
473,66,0.725,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475,-0.69
13962,71,0.476,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261853,-2.322
11381,25,0.717,0.027,0.433,0.0,0.255,0.581,122.533,264267,-2.8055000000000003
3955,37,0.805,0.0362,0.0933,0.0015,0.133,0.577,120.033,191797,-2.933
9495,33,0.713,0.047,0.0421,4.74e-06,0.228,0.882,92.026,214507,-3.3985
27483,48,0.708,0.0606,0.00885,0.366,0.285,0.437,127.981,135586,-1.5690000000000002
529,7,0.624,0.0362,0.0325,0.753,0.0908,0.312,126.047,150160,-1.8185
3636,8,0.536,0.0668,0.0722,0.00104,0.0528,0.193,117.657,310427,-1.4445
23512,1,0.759,0.0446,0.748,0.0,0.0796,0.89,120.958,87453,-5.978000000000001
4861,30,0.632,0.0593,0.0809,0.0,0.0854,0.439,134.033,236453,-1.6515
9503,43,0.718,0.154,0.106,0.0,0.153,0.55,78.013,234231,-1.6945
26444,43,0.462,0.0793,0.503,1.82e-06,0.176,0.225,135.682,270816,-4.0635
16424,48,0.651,0.0368,0.187,0.138,0.0479,0.692,159.919,312915,-2.6365
19633,58,0.813,0.055,0.279,6.93e-06,0.329,0.767,115.994,229680,-0.8614999999999999
1473,95,0.662,0.106,0.404,0.0,0.121,0.495,145.841,210427,-3.0175
987,59,0.516,0.0328,0.182,0.766,0.0983,0.0394,124.989,261120,-4.697
27692,6,0.508,0.087,0.0242,0.00138,0.13,0.11,125.979,250227,-2.43
10785,88,0.685,0.0457,0.328,0.0,0.153,0.578,159.966,240051,-2.215
25862,42,0.878,0.281,0.0312,0.00163,0.133,0.43,146.077,284800,-4.598000000000001
5959,62,0.655,0.183,0.137,0.0,0.302,0.172,90.005,146667,-3.708
19551,74,0.737,0.0441,0.218,0.0,0.316,0.386,119.966,258000,-1.0665
2523,78,0.64,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,-3.0315
26485,3,0.56,0.0377,0.0971,2.71e-06,0.0573,0.749,173.991,278222,-1.8015
23388,60,0.765,0.183,0.0918,0.0,0.217,0.962,162.519,276800,-2.5525
21680,17,0.534,0.0364,0.656,0.00226,0.304,0.895,90.274,141951,-3.9435
23474,76,0.683,0.0423,0.00873,0.0,0.156,0.62,78.969,167107,-2.4445
28441,21,0.592,0.0885,0.368,0.00164,0.751,0.276,130.009,168000,-1.073
3982,26,0.603,0.0305,0.0845,9.88e-05,0.0938,0.219,121.933,200967,-2.7539999999999996
32251,5,0.62,0.114,0.0323,0.0,0.117,0.395,98.059,228980,-1.7349999999999999
26959,34,0.733,0.058,0.011,0.941,0.0412,0.468,127.987,217500,-0.9175
24031,1,0.763,0.0404,0.0745,0.0214,0.0544,0.681,116.232,235360,-5.8135
4324,34,0.837,0.146,0.304,8.3e-06,0.0785,0.842,147.086,164916,-2.9435
11108,40,0.564,0.18,0.264,0.0,0.107,0.254,129.369,136373,-3.3659999999999997
2724,77,0.72,0.0582,0.0921,0.0,0.694,0.723,124.043,229360,-2.4974999999999996
18957,67,0.662,0.251,0.318,0.0,0.186,0.79,90.622,305280,-2.2075
13865,64,0.365,0.0418,0.161,6.68e-06,0.106,0.487,95.163,251267,-3.524
20443,78,0.696,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,-1.4169999999999998
17412,69,0.784,0.0384,0.495,1.18e-06,0.142,0.587,104.996,198286,-1.5775
11475,55,0.467,0.0265,0.344,5.72e-05,0.0687,0.353,187.252,296200,-3.3035
12299,47,0.55,0.0535,0.21,0.000205,0.567,0.414,109.797,193760,-2.2085
11813,15,0.469,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,-4.941999999999999
16529,44,0.71,0.0389,0.0523,0.92,0.131,0.437,110.002,239041,-4.9285000000000005
18694,38,0.709,0.0803,0.308,0.0,0.0967,0.124,99.965,178859,-3.401
10062,60,0.921,0.16,0.305,0.0,0.109,0.528,114.931,168152,-2.8925
21562,74,0.585,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,-3.735
5514,93,0.769,0.367,0.189,0.0,0.129,0.836,126.77,159715,-1.561
20941,38,0.679,0.0624,0.313,5.55e-05,0.0952,0.361,149.011,245290,-4.1935
1299,93,0.505,0.0438,0.576,0.0,0.21,0.0916,101.993,206459,-4.3325000000000005
15357,42,0.654,0.0261,0.000432,0.00323,0.0928,0.371,125.11,252760,-3.3329999999999997
6911,1,0.834,0.205,0.165,0.0,0.0533,0.601,82.766,214533,-1.1385
2093,82,0.673,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,-1.7770000000000001
22463,36,0.564,0.0766,0.00878,0.0121,0.31,0.524,94.629,225333,-2.6185
29340,20,0.636,0.0353,0.0244,0.0164,0.108,0.397,142.011,273803,-1.3935000000000002
22012,58,0.441,0.0583,0.921,1.73e-05,0.121,0.324,77.558,214012,-4.6865000000000006
27579,58,0.569,0.0333,0.00779,0.0,0.304,0.584,128.001,207807,-2.2649999999999997
11992,55,0.512,0.104,0.0975,0.0002,0.0943,0.283,155.139,175387,-1.867
18469,74,0.832,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,-2.3285
8665,49,0.501,0.135,0.096,2.71e-06,0.149,0.151,78.732,208862,-4.902
8262,33,0.591,0.421,0.187,0.0,0.849,0.254,77.498,175093,-2.4145000000000003
5633,50,0.64,0.0972,0.0862,0.56,0.219,0.796,86.134,139535,-3.044
11144,76,0.771,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,289907,-1.6549999999999998
28827,57,0.655,0.0383,0.0779,0.0,0.137,0.579,110.065,176864,-2.033
32247,19,0.649,0.217,0.00153,0.225,0.383,0.153,128.042,270015,-1.0855
2610,61,0.625,0.036,0.217,2.85e-06,0.0897,0.297,121.915,218306,-2.6180000000000003
17440,40,0.697,0.039,0.0682,0.0217,0.0334,0.664,125.98,261429,-3.8805
17006,1,0.418,0.345,0.39,0.464,0.248,0.0718,140.79,360098,-9.859
22075,59,0.389,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,-2.752
2792,23,0.779,0.0286,0.182,0.00345,0.0978,0.463,120.003,274200,-3.1380000000000003
5405,24,0.781,0.192,0.239,0.268,0.104,0.307,160.078,220439,-4.3985
20566,49,0.703,0.0529,0.000407,0.0969,0.0963,0.768,104.833,234067,-6.5635
2045,61,0.626,0.0544,0.0239,0.0,0.415,0.447,93.004,185806,-0.924
28649,77,0.414,0.0311,0.0129,0.0,0.111,0.368,128.038,230762,-2.9725
17241,43,0.816,0.0488,0.033,0.0752,0.0983,0.659,126.974,213176,-5.382
25535,57,0.552,0.125,0.656,5.21e-05,0.11,0.324,91.573,275320,-3.1180000000000003
10786,23,0.647,0.0439,0.0323,0.0,0.0909,0.558,160.059,198609,-4.608499999999999
7154,11,0.841,0.158,0.0189,4.73e-05,0.313,0.595,90.056,233400,-4.9655000000000005
25105,43,0.627,0.0526,0.00438,0.0,0.0766,0.519,89.973,282867,-2.4010000000000002
6960,70,0.874,0.298,0.0578,0.00479,0.0582,0.717,95.0,281600,-1.4775
15153,58,0.553,0.048,7.35e-05,0.0359,0.0934,0.5,140.047,216571,-1.659
4019,73,0.618,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,210944,-3.74
19201,82,0.807,0.126,0.602,0.00853,0.136,0.706,91.987,258800,-1.6764999999999999
23022,49,0.778,0.0457,0.052,0.00118,0.109,0.582,124.942,281171,-3.314
10048,60,0.68,0.213,0.44,0.0,0.128,0.491,127.267,221122,-1.7980000000000003
9438,55,0.67,0.0445,0.00225,0.0,0.11,0.292,82.498,179467,-0.8210000000000001
26983,40,0.774,0.0872,0.0306,0.00105,0.351,0.636,128.01,170625,-1.8215000000000001
27934,31,0.773,0.075,0.000681,0.134,0.0613,0.701,125.033,113763,-3.1825
25926,7,0.552,0.0332,0.773,1.15e-05,0.132,0.312,116.002,398733,-4.422000000000001
31801,58,0.601,0.0358,0.0295,0.888,0.34,0.352,125.991,338867,-2.8695000000000004
23542,33,0.806,0.0473,0.687,0.00353,0.0798,0.766,102.973,201133,-4.0465
3800,58,0.781,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,-1.4135
23796,88,0.677,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,-3.031
24005,31,0.52,0.0521,0.0152,1.03e-05,0.315,0.674,146.185,210579,-2.0060000000000002
19608,45,0.755,0.0598,0.00934,2.95e-05,0.229,0.812,110.014,206320,-1.7295
32601,25,0.659,0.0353,0.101,0.928,0.082,0.109,126.995,379652,-5.407
28195,17,0.71,0.0463,0.0205,0.883,0.451,0.878,127.004,124724,-3.2195
13783,59,0.609,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987,-1.4925
21489,47,0.624,0.132,0.414,8.6e-06,0.105,0.387,178.028,167240,-3.648
21974,68,0.897,0.0878,0.0635,0.0,0.155,0.499,115.018,217793,-3.8955
20775,32,0.738,0.0722,0.0197,0.0,0.116,0.553,94.009,189894,-1.1915
22323,63,0.305,0.0338,0.475,0.122,0.0916,0.181,113.47,281213,-4.554
32747,36,0.577,0.0323,0.0353,1.87e-05,0.397,0.227,128.067,244238,-1.7274999999999998
4627,63,0.774,0.0896,0.443,3.28e-05,0.127,0.648,90.055,191935,-3.205
27195,27,0.616,0.0456,0.409,0.0264,0.115,0.282,123.012,192923,-2.7119999999999997
11173,71,0.573,0.296,0.94,5.65e-06,0.198,0.764,177.601,233930,-5.412
2657,54,0.822,0.17,0.0292,0.0,0.0628,0.567,105.052,176944,-2.4185000000000003
27687,4,0.495,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632,-2.4905
1776,69,0.623,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,-3.617
14558,63,0.333,0.0592,0.0596,2.05e-06,0.126,0.335,162.978,289559,-1.5824999999999998
15696,72,0.404,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227,-0.9845000000000002
25257,43,0.683,0.0224,0.0388,0.000169,0.0633,0.735,90.018,293400,-4.2700000000000005
24508,30,0.747,0.0608,0.177,0.0,0.0535,0.517,111.545,264400,-3.168
15778,38,0.242,0.0899,0.000188,0.000636,0.105,0.25,83.653,187202,-2.062
6722,52,0.664,0.0846,0.0326,0.0,0.273,0.47,86.025,197103,-1.4635
2395,69,0.684,0.0779,0.0132,0.0,0.444,0.451,93.007,222187,-1.452
630,44,0.677,0.0507,0.486,3.85e-05,0.103,0.498,96.008,195000,-4.8775
17826,58,0.552,0.297,0.311,0.0,0.119,0.586,183.785,198320,-1.5745
9804,48,0.776,0.374,0.112,0.000188,0.403,0.219,136.994,142315,-3.3325
23628,20,0.685,0.0325,0.132,0.000115,0.09,0.118,124.962,165717,-5.234
21804,58,0.812,0.084,0.209,0.0,0.174,0.521,137.039,264933,-3.1685
16981,55,0.865,0.0736,0.303,0.902,0.158,0.437,138.014,128696,-3.924
805,4,0.744,0.0329,0.0027,0.000315,0.114,0.911,145.977,215067,-1.971
10215,68,0.727,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,-5.788
22569,65,0.653,0.0881,0.00116,0.00269,0.0731,0.711,160.048,257187,-3.7575
7585,35,0.841,0.205,0.000164,0.000219,0.107,0.486,94.141,267707,-2.6365
5463,38,0.681,0.034,0.132,0.0112,0.156,0.756,117.985,203539,-2.6014999999999997
5738,46,0.723,0.143,0.902,0.857,0.104,0.733,78.986,59600,-7.495
19089,77,0.764,0.0779,0.308,0.0,0.118,0.714,95.109,270187,-1.6055
19997,30,0.72,0.289,0.288,0.0,0.218,0.727,111.983,295307,-3.8299999999999996
3240,32,0.604,0.0385,0.0538,0.45,0.0649,0.448,150.831,204440,-2.7805
6662,76,0.685,0.143,0.291,2.4e-06,0.0581,0.445,153.986,152927,-4.9685
22008,54,0.832,0.0629,0.0564,0.0,0.224,0.436,104.961,238800,-4.0565
32003,1,0.622,0.0342,0.0112,0.0,0.0606,0.632,128.0,214920,-2.188
30598,34,0.751,0.037,0.048,0.000846,0.889,0.285,94.028,196711,-3.2245
31817,51,0.652,0.0306,0.00209,7.04e-05,0.0859,0.0873,127.998,313125,-1.9169999999999998
13556,71,0.527,0.0628,0.6,0.0,0.144,0.497,138.317,515867,-5.192
15310,49,0.597,0.0378,0.00964,0.000378,0.139,0.374,129.431,197587,-2.6574999999999998
21918,48,0.737,0.264,0.176,0.0,0.134,0.465,191.965,220293,-2.4810000000000003
2304,43,0.822,0.117,0.000757,0.0,0.0797,0.58,114.95,183467,-3.542
15303,52,0.441,0.0708,0.192,1.68e-06,0.312,0.5,128.289,172671,-0.5650000000000001
5105,1,0.693,0.0386,0.59,0.0217,0.0838,0.259,124.062,168387,-3.657
4776,44,0.73,0.0338,0.916,0.0,0.0951,0.27,120.04,319018,-4.470000000000001
18716,41,0.699,0.0751,0.692,0.0846,0.0786,0.0555,124.009,214975,-3.3665
642,37,0.641,0.0345,0.0134,6.99e-06,0.466,0.372,115.014,163842,-2.278
678,70,0.737,0.0896,0.077,0.0,0.0523,0.387,125.005,154448,-2.7720000000000002
8368,12,0.73,0.217,0.0629,0.0,0.235,0.677,82.092,202667,-1.0825
1231,71,0.573,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,-1.5065
16810,60,0.664,0.0983,0.216,0.0,0.0868,0.716,125.025,202560,-1.8034999999999999
20128,70,0.868,0.0812,0.0228,1.69e-05,0.0898,0.623,126.976,205851,-2.0005
31476,13,0.609,0.0581,0.496,4.17e-06,0.158,0.442,127.923,219375,-2.1795
23419,62,0.538,0.187,0.00541,0.0,0.236,0.913,132.346,214200,-2.7110000000000003
4631,55,0.648,0.0335,0.0609,4.41e-06,0.104,0.556,105.03,242035,-1.249
12931,32,0.578,0.0249,0.034,3.23e-05,0.201,0.424,75.503,197120,-3.5695
1948,67,0.451,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,323707,-1.4925000000000002
5632,50,0.64,0.0304,0.0616,0.946,0.115,0.485,129.98,153571,-5.194
26300,33,0.672,0.0295,0.389,0.000281,0.0552,0.952,133.953,282293,-6.4215
8054,56,0.724,0.309,0.0633,3.68e-05,0.487,0.476,84.991,264547,-2.436
649,55,0.713,0.0582,0.14,1.02e-05,0.174,0.672,121.981,143670,-1.9469999999999998
26132,4,0.437,0.177,0.251,0.000162,0.25,0.365,76.583,238827,-4.629
5823,59,0.82,0.0971,0.416,0.859,0.0986,0.29,129.993,119077,-6.3995
7897,43,0.632,0.0386,0.511,5.09e-05,0.29,0.294,115.294,295293,-4.2284999999999995
20796,72,0.845,0.077,0.111,0.00241,0.174,0.586,90.98,198320,-1.0830000000000002
13365,74,0.584,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293,-4.6355
11509,27,0.467,0.0308,0.00087,9.62e-06,0.107,0.565,78.061,270602,-3.0465
19694,47,0.8,0.29,0.172,2.28e-05,0.112,0.81,188.044,214475,-1.631
1307,96,0.721,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,-3.1605
29544,47,0.973,0.236,0.00208,0.319,0.276,0.201,128.006,258520,-3.2125000000000004
1717,74,0.874,0.0562,0.22,0.0,0.0761,0.542,106.023,204502,-2.4935
8818,68,0.909,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961,-2.9145
29965,62,0.744,0.0558,0.0394,0.000306,0.295,0.7,124.046,164446,-1.6935000000000002
14215,2,0.482,0.0276,0.00976,0.0361,0.214,0.116,135.952,282960,-2.887
8708,19,0.804,0.28,0.162,0.0,0.0928,0.601,91.974,213913,-2.1355
31699,10,0.748,0.0513,0.0539,0.654,0.0961,0.322,122.007,325092,-5.048
10109,72,0.74,0.0388,0.215,0.0,0.116,0.529,139.99,270400,-1.57
15874,45,0.523,0.0383,4.58e-05,4.5e-06,0.168,0.385,110.017,194147,-1.426
68,56,0.367,0.154,0.00515,0.0,0.0545,0.289,88.013,192653,-1.8604999999999998
8104,15,0.733,0.0859,0.0241,0.0,0.0636,0.253,116.019,232147,-3.2020000000000004
10319,52,0.662,0.0526,0.19,2.65e-05,0.117,0.159,137.985,210435,-2.7495000000000003
28669,62,0.655,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493,-1.944
13729,74,0.456,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,-4.024
13401,59,0.674,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,-5.6205
31736,53,0.584,0.0379,0.0104,0.516,0.175,0.165,128.003,206450,-1.766
30891,42,0.482,0.092,0.12,0.0,0.256,0.501,125.945,225973,-1.7285000000000001
5775,40,0.483,0.471,0.323,0.0,0.179,0.587,81.884,90703,-2.69
20851,64,0.956,0.269,0.135,0.0,0.104,0.849,126.935,181658,-3.497
20235,2,0.729,0.169,0.19,0.00203,0.0775,0.482,88.997,241371,-6.44
10594,50,0.899,0.0903,0.0452,3.88e-06,0.0412,0.646,96.023,160000,-5.4905
13838,58,0.557,0.0394,0.000692,0.188,0.0914,0.632,164.01,257467,-1.8595
16576,54,0.722,0.0386,0.0318,0.0,0.0756,0.397,117.015,150000,-2.3305
32573,47,0.58,0.0649,0.0043,0.522,0.0552,0.128,129.971,295027,-2.4955
14941,5,0.562,0.0613,0.036,0.0,0.326,0.39,105.305,247493,-0.9120000000000001
8006,63,0.683,0.291,0.219,0.000761,0.226,0.724,90.447,253227,-3.2435
2895,9,0.472,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,-1.8375000000000001
23308,71,0.767,0.103,0.049,0.0,0.115,0.485,106.029,177140,-3.669
8334,22,0.801,0.15,0.0817,4.41e-06,0.0652,0.859,95.99,244467,-2.553
29846,45,0.605,0.0396,0.0713,0.0,0.141,0.475,120.04,156625,-1.885
8767,35,0.812,0.366,0.169,0.0,0.534,0.505,100.968,299640,-3.4389999999999996
27853,37,0.902,0.145,0.00762,0.153,0.357,0.479,128.017,183750,-1.1325
22259,67,0.487,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,-3.043
4228,66,0.709,0.0417,0.581,0.195,0.151,0.469,78.477,181587,-5.016
9496,23,0.733,0.381,0.606,0.0,0.143,0.359,86.899,215133,-3.127
29214,33,0.676,0.0328,0.169,0.000569,0.127,0.259,119.968,165777,-7.657
25288,3,0.486,0.231,0.06,0.0,0.331,0.745,87.445,339867,-3.4175
4613,34,0.703,0.0444,0.0538,0.0,0.0589,0.373,110.043,204510,-3.658
19531,54,0.774,0.0442,0.186,0.0,0.0931,0.886,92.008,266867,-1.825
25069,3,0.906,0.11,0.104,0.000131,0.0752,0.848,106.031,217667,-2.275
14357,1,0.398,0.0412,0.0454,0.206,0.101,0.353,179.853,456000,-4.9055
25306,70,0.74,0.0411,0.304,0.00404,0.101,0.276,116.741,267384,-3.9025
1447,67,0.627,0.314,0.126,0.0,0.111,0.462,167.882,197847,-2.6925000000000003
28897,23,0.791,0.0608,0.00965,0.475,0.0799,0.327,127.998,153760,-3.1395000000000004
25615,42,0.474,0.0827,0.0214,0.0,0.255,0.174,88.645,181800,-3.1064999999999996
16126,14,0.444,0.0641,0.00112,0.0761,0.127,0.419,106.228,447440,-4.37
24218,49,0.609,0.0912,0.223,0.0,0.366,0.84,172.095,276267,-7.1015
17823,88,0.731,0.0503,0.273,0.0,0.0665,0.94,146.013,178613,-0.8800000000000001
13774,72,0.558,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,-2.197
25432,36,0.806,0.225,0.444,0.0234,0.0781,0.393,90.043,200020,-3.847
30743,50,0.642,0.052,0.0261,0.0,0.0985,0.252,96.09,215000,-3.5949999999999998
1400,78,0.803,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,-2.638
17362,15,0.789,0.0527,0.518,0.00186,0.157,0.656,99.963,206955,-4.17
25697,61,0.778,0.318,0.729,0.000557,0.107,0.386,120.172,217013,-3.5985
23395,1,0.763,0.037,0.031,0.0,0.118,0.152,101.045,334093,-3.415
20081,5,0.735,0.191,0.238,0.0,0.0936,0.347,100.062,211453,-2.0315
29285,55,0.534,0.0336,0.0233,7.3e-06,0.261,0.215,136.043,230773,-1.6215000000000002
3392,63,0.754,0.0351,0.00539,0.000152,0.0871,0.341,119.186,258173,-4.101999999999999
16567,14,0.695,0.0538,0.003,0.875,0.275,0.461,110.012,217397,-3.7270000000000003
27239,40,0.708,0.0933,0.206,6.29e-06,0.106,0.262,120.017,163000,-2.936
5986,56,0.654,0.29,0.185,0.0,0.0834,0.206,180.283,170667,-3.6849999999999996
29893,49,0.534,0.0626,0.415,0.0,0.131,0.726,125.14,194880,-1.928
11424,41,0.911,0.0765,0.262,0.000813,0.104,0.902,107.124,270560,-2.606
12365,21,0.546,0.0436,0.0629,0.000567,0.0383,0.574,151.727,271000,-6.5355
7013,52,0.698,0.0889,0.0515,0.0,0.32,0.138,145.941,372973,-1.2905
7461,3,0.65,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,254267,-5.297000000000001
28580,57,0.671,0.0659,0.0284,0.138,0.0886,0.669,125.981,171906,-1.7770000000000001
15801,35,0.466,0.072,5.86e-05,0.000571,0.0731,0.56,145.055,219253,-1.253
30987,7,0.682,0.281,0.169,5.49e-06,0.136,0.5,186.041,230467,-3.2205000000000004
24198,35,0.569,0.0323,0.644,0.0,0.244,0.321,183.539,279960,-4.3225
26048,52,0.819,0.317,0.128,0.00151,0.211,0.454,87.9,307440,-4.727499999999999
5801,13,0.734,0.15,0.2,0.0287,0.318,0.61,169.995,172327,-2.7895000000000003
356,70,0.563,0.0283,0.119,0.168,0.27,0.788,128.014,162187,-0.4405
16006,22,0.468,0.0634,0.00739,0.0352,0.124,0.714,90.714,223600,-5.5255
9882,56,0.829,0.263,0.0391,0.0107,0.114,0.332,112.97,127128,-3.614
27055,34,0.653,0.105,0.393,0.551,0.114,0.555,120.1,231747,-4.8740000000000006
27032,65,0.646,0.0436,0.00462,0.288,0.122,0.167,109.02,283067,-5.0584999999999996
29435,44,0.563,0.0386,0.00168,0.00142,0.209,0.587,125.972,180952,-3.141
17647,63,0.755,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781,-1.8074999999999999
18653,63,0.794,0.0717,0.16,0.0,0.0871,0.449,91.023,224653,-1.55
19529,65,0.8,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600,-1.6720000000000002
8017,62,0.697,0.379,0.26,4.8e-05,0.403,0.866,90.247,201373,-5.212000000000001
10933,64,0.57,0.0609,0.00476,0.00833,0.11,0.212,149.926,239711,-1.0785
5468,50,0.542,0.0313,0.000184,5.63e-06,0.144,0.43,156.128,178480,-2.137
27824,29,0.663,0.0741,0.00139,0.762,0.291,0.503,125.968,192857,-1.6850000000000003
20438,31,0.669,0.0302,0.201,0.0,0.175,0.406,128.025,274560,-2.8385000000000002
8791,1,0.868,0.288,0.0162,0.0,0.21,0.598,83.015,244827,-2.3675
5352,23,0.673,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,-1.7495
6436,66,0.782,0.0899,0.0619,0.00125,0.108,0.68,159.839,218947,-2.9314999999999998
29603,22,0.459,0.0785,0.453,0.0,0.307,0.581,113.901,212424,-3.198
23218,72,0.677,0.0323,0.00315,0.00576,0.114,0.44,96.014,213667,-2.778
1225,41,0.799,0.262,0.343,4.15e-05,0.14,0.356,95.055,160800,-4.4425
12177,41,0.488,0.0285,0.0134,0.095,0.918,0.331,96.986,389427,-3.192
21792,72,0.749,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,-4.377
26630,50,0.543,0.0316,0.218,0.0,0.0959,0.2,101.966,304427,-3.069
9523,44,0.534,0.0973,0.133,0.0,0.587,0.3,154.072,335000,-2.966
8000,59,0.89,0.296,0.174,0.000589,0.0657,0.656,99.988,247400,-4.4785
5575,59,0.693,0.088,0.323,0.558,0.392,0.757,176.15,207401,-3.6945
24077,52,0.679,0.0439,0.0913,0.000673,0.0487,0.9,184.174,315040,-4.002000000000001
28218,3,0.65,0.0635,0.0474,0.0104,0.365,0.365,124.958,181476,-0.9960000000000001
