,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
30689,37,0.658,0.0528,0.105,0.0682,0.0993,0.624,166.015,199000,-3.4004999999999996
2223,54,0.623,0.0518,0.603,0.00908,0.316,0.459,100.04,211340,-3.0515000000000003
3146,74,0.394,0.193,0.0101,0.0,0.343,0.335,149.822,260987,-4.0115
29917,1,0.617,0.0358,0.81,0.00916,0.0792,0.761,103.988,208846,-2.9275
2289,67,0.513,0.0511,0.46,0.0,0.106,0.676,113.072,186893,-2.7765000000000004
26745,47,0.534,0.0358,0.567,0.0,0.111,0.746,69.878,176040,-2.3305
19639,69,0.785,0.0553,0.0867,0.000271,0.0903,0.6,113.289,203333,-1.1520000000000001
25613,58,0.463,0.0368,0.0215,4.65e-06,0.238,0.351,93.072,238249,-1.8790000000000002
17920,41,0.823,0.0783,0.116,0.0,0.118,0.911,97.029,212467,-2.4804999999999997
9634,49,0.857,0.0635,0.0271,0.0,0.128,0.918,104.382,253133,-2.0425
7590,65,0.754,0.186,0.0214,0.0,0.172,0.815,83.014,204707,-2.4099999999999997
18814,83,0.747,0.0737,0.113,0.0,0.112,0.478,87.988,233113,-1.2934999999999999
28394,19,0.585,0.0662,5.99e-05,0.159,0.497,0.1,128.015,165000,-2.7310000000000003
24166,31,0.71,0.249,0.0717,0.0,0.12,0.635,106.888,347947,-5.124499999999999
24193,44,0.592,0.0391,0.0921,1.26e-05,0.365,0.764,97.948,310293,-5.2915
28712,56,0.475,0.0765,0.000332,0.0734,0.429,0.305,133.998,193433,-2.4
15410,52,0.691,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533,-2.854
10217,45,0.698,0.0331,0.524,0.0,0.32,0.516,94.079,187858,-3.2335
16181,63,0.478,0.102,0.000266,0.0984,0.0738,0.268,141.077,248307,-1.4460000000000002
31828,25,0.757,0.146,0.000921,0.919,0.0484,0.258,128.009,225000,-2.112
27847,58,0.62,0.03,0.00409,0.751,0.11,0.107,123.994,184000,-2.575
16421,38,0.794,0.123,0.37,0.00782,0.0783,0.713,89.999,180000,-12.359
1712,84,0.765,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,-1.905
19556,58,0.791,0.136,0.0671,0.0,0.136,0.823,161.982,202787,-2.5965
30097,26,0.696,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,-1.4169999999999998
2567,56,0.645,0.0638,0.00545,0.00138,0.0997,0.568,100.052,198853,-3.6384999999999996
22941,93,0.769,0.367,0.189,0.0,0.129,0.836,126.77,159715,-1.561
27867,88,0.677,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,-3.031
22971,70,0.409,0.0317,0.65,0.0,0.0862,0.135,75.638,210213,-2.1950000000000003
9547,49,0.855,0.3,0.0709,0.0,0.0911,0.727,93.609,294267,-9.794500000000001
16001,26,0.641,0.03,0.000825,0.000336,0.116,0.671,117.058,235240,-6.0005
13038,63,0.403,0.0885,0.0746,0.494,0.132,0.654,97.161,254133,-4.3285
12421,75,0.394,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,-2.781
5852,38,0.653,0.0396,0.958,0.931,0.0986,0.461,75.962,106899,-9.787999999999998
13840,65,0.451,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,204200,-0.9404999999999999
6491,42,0.768,0.0857,0.0515,0.415,0.127,0.261,89.987,116375,-5.1034999999999995
3898,48,0.662,0.0325,0.474,0.000114,0.0929,0.33,122.057,204907,-4.2705
29348,18,0.805,0.163,0.00256,0.387,0.0843,0.197,128.029,249760,-3.1565
29300,55,0.601,0.115,0.0905,0.000611,0.53,0.336,127.875,149414,-1.126
7142,47,0.687,0.237,0.0141,0.0,0.158,0.398,87.869,239973,-2.8065
23402,57,0.706,0.348,0.00887,0.0,0.129,0.775,203.746,225947,-2.9050000000000002
23762,74,0.585,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,-3.735
29284,24,0.467,0.344,0.072,0.0,0.39,0.719,78.019,207173,-1.734
22488,31,0.371,0.146,0.622,0.0,0.988,0.158,110.476,347667,-1.9485
6685,71,0.735,0.0697,0.113,4.75e-05,0.0791,0.458,109.994,213320,-2.73
6816,39,0.757,0.318,0.138,0.0,0.0942,0.31,139.961,250032,-4.376
22874,69,0.847,0.0507,0.411,0.00176,0.108,0.178,104.001,188000,-5.141
12449,73,0.547,0.0369,0.015,0.105,0.144,0.667,137.148,261933,-6.431
4487,67,0.545,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,-1.2925
752,5,0.764,0.0402,0.00929,0.0773,0.416,0.911,129.967,195040,-1.7035000000000002
20776,77,0.788,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,-1.2175
30115,37,0.693,0.0637,0.0259,0.19,0.514,0.153,128.008,280867,-2.7424999999999997
9422,80,0.876,0.306,0.0627,0.0,0.127,0.575,153.068,244679,-2.0490000000000004
2225,69,0.494,0.132,0.000569,0.0,0.327,0.441,160.025,202496,-1.643
576,58,0.697,0.113,0.0158,0.00723,0.503,0.654,124.023,228387,-1.5619999999999998
2607,79,0.601,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,-2.5250000000000004
19677,43,0.718,0.0449,0.452,0.0,0.381,0.861,139.968,292120,-3.6245
18403,34,0.728,0.149,0.00842,0.0,0.364,0.283,129.943,209187,-2.4095
8498,46,0.911,0.199,0.00178,2.16e-06,0.0956,0.384,97.239,332459,-3.8795
4559,42,0.617,0.034,0.226,1.23e-06,0.108,0.361,145.058,233587,-4.5120000000000005
5065,65,0.662,0.204,0.158,0.00019,0.126,0.616,160.068,180952,-4.5035
7308,51,0.841,0.252,0.201,0.0,0.311,0.783,103.998,170048,-1.5725
27933,29,0.779,0.049,0.00213,0.9,0.0823,0.148,127.005,424252,-5.268999999999999
29326,46,0.369,0.624,0.00011,0.0326,0.0862,0.264,174.293,187593,-2.0679999999999996
20328,75,0.747,0.0566,0.0487,0.0,0.107,0.866,94.006,219773,-1.0390000000000001
23586,36,0.348,0.345,0.0644,0.0,0.111,0.542,160.15,134076,-1.7514999999999998
23061,71,0.747,0.126,0.0128,0.0,0.126,0.56,136.024,213507,-2.2159999999999997
3310,23,0.509,0.048,0.0097,0.448,0.218,0.332,175.973,371453,-2.8495
3948,33,0.722,0.0299,0.0961,0.0623,0.227,0.251,103.522,298158,-3.2840000000000003
23091,62,0.424,0.188,0.252,0.0,0.208,0.262,89.793,188220,-2.9545
10895,32,0.786,0.43,0.216,0.0,0.123,0.53,134.023,145119,-5.259
2933,37,0.763,0.39,0.513,0.0,0.23,0.287,102.525,193506,-2.883
116,41,0.655,0.0799,0.295,0.00108,0.0788,0.224,107.992,215446,-5.6285
22734,38,0.747,0.123,0.0582,0.0,0.339,0.757,116.142,307267,-3.2984999999999998
24568,13,0.719,0.0825,0.0214,1.88e-06,0.0892,0.768,100.967,280840,-8.227500000000001
15989,10,0.366,0.0609,0.00127,0.00213,0.305,0.559,141.162,308640,-3.709
10724,33,0.681,0.0335,0.0722,0.838,0.0972,0.336,120.089,212000,-3.071
11361,29,0.498,0.0298,0.229,0.000636,0.0968,0.485,122.393,226920,-3.0105
10600,58,0.508,0.186,0.0268,0.0,0.175,0.209,96.591,198621,-3.0825
19316,71,0.689,0.32,0.531,3.17e-06,0.115,0.604,180.065,205600,-1.803
4245,37,0.81,0.0511,0.343,0.0548,0.113,0.887,119.982,219603,-4.3905
3801,60,0.835,0.0871,0.0474,0.0,0.0767,0.531,97.004,218173,-2.5549999999999997
9908,38,0.608,0.0338,0.0246,7.85e-06,0.0409,0.0637,117.031,98482,-3.906
21511,30,0.828,0.246,0.606,0.0,0.118,0.717,140.004,170120,-2.6995
13813,69,0.555,0.0341,0.00114,0.041,0.868,0.507,125.02,316718,-1.2715
8975,51,0.83,0.152,0.00257,0.0,0.272,0.886,90.229,269973,-2.915
9334,56,0.813,0.264,0.0157,0.00106,0.0391,0.863,93.029,312640,-1.8474999999999997
23992,51,0.845,0.31,0.202,0.00237,0.134,0.641,117.939,206400,-4.4165
30631,54,0.697,0.0567,0.378,8.79e-06,0.16,0.728,125.871,192125,-3.4985
20898,3,0.597,0.495,0.231,0.0,0.214,0.421,104.183,204788,-3.8419999999999996
22517,74,0.398,0.0368,0.805,0.0,0.295,0.174,118.582,253342,-3.3575
22149,74,0.689,0.119,0.339,0.0,0.297,0.676,156.572,191680,-2.592
26460,8,0.673,0.0501,0.0457,0.0,0.0851,0.701,95.004,240120,-1.9449999999999998
9378,72,0.457,0.132,0.0019,0.0,0.831,0.298,147.268,215510,-0.8460000000000001
24651,3,0.747,0.0631,0.0409,0.0,0.181,0.674,119.954,258200,-7.0205
13563,27,0.69,0.0317,0.218,0.00657,0.115,0.764,114.846,222733,-4.9879999999999995
12280,50,0.689,0.0359,0.0684,0.000516,0.297,0.631,110.739,240667,-3.888
25514,20,0.803,0.0321,0.00885,2.8e-06,0.186,0.923,127.636,167927,-2.1955
5829,61,0.686,0.118,0.532,0.926,0.075,0.203,83.203,156000,-7.817000000000001
28524,59,0.347,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,-1.7934999999999999
8480,57,0.613,0.0387,0.0819,0.0,0.11,0.523,134.972,220125,-3.3495000000000004
17016,44,0.226,0.0562,0.0509,0.136,0.0791,0.0234,77.998,93010,-18.091
12115,34,0.526,0.0599,0.0796,0.00268,0.43,0.535,134.375,206147,-2.4555000000000002
19681,51,0.65,0.214,0.083,0.0,0.0982,0.659,180.1,219840,-1.232
24764,16,0.873,0.039,0.0516,7.49e-06,0.0678,0.833,111.998,253160,-3.0955
11395,37,0.631,0.0301,0.358,0.765,0.159,0.901,97.081,141442,-5.029
2259,55,0.835,0.123,0.0523,0.028,0.0606,0.809,153.988,221853,-2.3425
29528,13,0.647,0.0617,0.00197,0.00101,0.281,0.777,125.016,360960,-2.406
22479,17,0.626,0.0876,0.00351,0.0,0.386,0.483,127.007,236533,-2.5785
9822,23,0.774,0.29,0.134,1.49e-05,0.233,0.0893,85.016,117176,-4.2395
27788,46,0.617,0.0441,0.203,1.09e-05,0.072,0.571,127.961,268125,-2.4274999999999998
30019,52,0.677,0.117,0.345,4.34e-05,0.0893,0.507,100.009,153892,-4.476500000000001
13711,57,0.6,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,277240,-2.3945
12275,63,0.616,0.0613,0.0135,0.000174,0.119,0.405,126.535,266627,-1.7495000000000003
14716,67,0.651,0.0403,0.00737,0.125,0.286,0.61,113.257,285733,-2.8085
4242,54,0.847,0.433,0.53,0.000235,0.15,0.337,91.874,166164,-4.149
10037,72,0.813,0.139,0.39,0.0,0.0987,0.215,139.996,203546,-3.5694999999999997
4470,51,0.229,0.103,0.0133,2.18e-06,0.266,0.395,86.965,215653,-1.8435
2783,26,0.674,0.0254,0.0141,7.35e-05,0.0484,0.524,93.987,220693,-2.1875
4906,66,0.646,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493,-2.2385
4060,44,0.749,0.0289,0.0504,0.0,0.0902,0.668,106.991,197240,-2.879
29680,67,0.642,0.032,0.0567,0.0,0.0919,0.59,124.957,253040,-1.8669999999999998
3773,71,0.425,0.0502,0.164,0.0,0.118,0.112,170.008,211867,-2.2089999999999996
21502,29,0.595,0.0375,0.114,0.00219,0.201,0.155,66.97,300681,-4.6855
29690,46,0.778,0.0832,0.0147,0.383,0.0741,0.87,116.987,192308,-2.3665000000000003
3290,63,0.877,0.0549,0.00406,0.388,0.0549,0.296,120.997,383552,-4.224500000000001
8216,23,0.793,0.0927,0.22,0.0,0.0676,0.648,152.028,252493,-2.3000000000000003
5423,8,0.637,0.0795,0.378,0.00204,0.242,0.787,149.938,235172,-2.3275
23669,69,0.51,0.0579,0.0396,0.0,0.154,0.372,145.923,202159,-2.3930000000000002
5429,58,0.577,0.0473,0.0596,2.69e-05,0.205,0.336,94.999,227631,-1.45
132,83,0.842,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,-1.6829999999999998
29596,4,0.572,0.0333,0.00146,0.0108,0.141,0.339,91.945,271653,-0.946
10412,68,0.792,0.0538,0.0961,0.0,0.142,0.628,92.995,296227,-2.2095
11712,28,0.365,0.0355,0.896,0.000157,0.0907,0.0948,123.586,352187,-7.747
686,48,0.79,0.0612,0.0137,0.0,0.0755,0.607,120.092,188200,-1.321
26976,43,0.564,0.0674,0.0044,0.651,0.553,0.456,109.98,301985,-1.7675
3900,59,0.636,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,-2.1414999999999997
4072,53,0.746,0.0331,0.0917,0.0156,0.351,0.734,110.0,280120,-2.5255
3743,32,0.703,0.0319,0.152,4.68e-06,0.206,0.684,106.011,187947,-1.307
1314,91,0.477,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,-2.1245
31160,39,0.464,0.163,0.0126,0.777,0.241,0.351,127.994,362930,-1.355
8315,1,0.781,0.0894,0.36,0.0,0.0867,0.519,120.521,227080,-1.428
24834,54,0.713,0.0575,0.0323,0.167,0.0601,0.211,95.019,221173,-4.58
2511,10,0.71,0.0607,0.0571,0.0,0.139,0.48,99.986,223190,-1.6355000000000002
13424,19,0.402,0.14,0.0383,1.19e-06,0.266,0.516,170.02,272267,-2.07
12779,25,0.315,0.0378,0.0361,0.0173,0.428,0.385,108.115,295133,-1.9955
30043,47,0.702,0.119,0.0286,0.0,0.33,0.808,155.055,215226,-2.3275
30462,47,0.576,0.12,0.24,0.0,0.203,0.634,149.742,168020,-2.0814999999999997
5178,50,0.55,0.0437,0.000486,0.0438,0.56,0.373,173.889,237187,-2.7875
28569,18,0.593,0.0493,0.162,6.06e-06,0.116,0.559,127.811,204490,-4.024
20710,76,0.835,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,-2.4565
509,56,0.672,0.0472,0.24,0.000417,0.122,0.568,120.008,252933,-2.63
546,88,0.77,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840,-2.38
8361,57,0.686,0.225,0.0821,0.0,0.414,0.326,146.026,216002,-2.682
11853,75,0.659,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411,-3.751
7993,70,0.897,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,-4.9385
31695,48,0.679,0.0396,0.0123,0.917,0.328,0.827,125.03,171614,-3.2675
15348,69,0.619,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,-4.364
26552,5,0.743,0.132,0.194,0.014,0.12,0.575,160.07,326880,-5.0435
23951,33,0.64,0.354,0.366,0.0,0.318,0.307,92.985,225532,-4.551
24462,60,0.764,0.048,0.0296,0.0,0.0993,0.787,95.813,289413,-2.722
6745,54,0.699,0.139,0.397,0.0,0.0864,0.534,159.955,217521,-3.05
6678,79,0.612,0.372,0.126,0.0,0.569,0.672,96.015,192147,-1.7215000000000003
29110,23,0.544,0.0671,0.000103,0.855,0.104,0.0394,128.041,331833,-2.711
8568,37,0.81,0.186,0.0943,0.000502,0.105,0.607,160.114,218250,-4.971500000000001
26147,17,0.6,0.0496,0.822,0.0311,0.106,0.408,82.224,370333,-4.2675
1058,26,0.772,0.128,0.18,0.0,0.244,0.562,102.974,168118,-2.088
29286,39,0.785,0.182,0.00364,1.94e-05,0.146,0.516,100.041,234893,-1.5875000000000001
1368,80,0.614,0.157,0.247,0.0,0.0976,0.258,156.85,245700,-2.553
13167,44,0.52,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880,-1.7309999999999999
14643,64,0.687,0.0891,0.421,0.242,0.213,0.89,152.937,223234,-3.7124999999999995
23742,48,0.688,0.0517,0.00385,0.00229,0.841,0.96,134.962,227778,-2.2760000000000002
31768,31,0.827,0.128,0.0128,3.76e-05,0.31,0.866,127.984,258292,-1.7045000000000001
11384,25,0.683,0.0288,0.185,0.000251,0.0811,0.602,98.149,346933,-3.6820000000000004
14965,51,0.562,0.0745,0.0373,1.14e-05,0.425,0.266,118.004,263560,-0.8314999999999999
23114,88,0.759,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,-2.7505
3906,43,0.799,0.0335,0.00304,0.198,0.149,0.107,115.009,293217,-1.8985000000000003
25352,74,0.726,0.0496,0.199,0.0,0.111,0.362,111.097,225040,-1.4895
6355,51,0.707,0.288,0.108,0.0,0.102,0.641,148.154,150742,-3.8789999999999996
10488,50,0.506,0.126,0.198,0.448,0.101,0.12,147.879,194625,-3.9604999999999997
21581,87,0.665,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,-3.412
17401,83,0.662,0.121,0.312,0.0,0.179,0.464,147.997,212120,-2.4829999999999997
32076,55,0.629,0.0466,0.0194,0.0176,0.0815,0.458,103.998,198462,-1.9610000000000003
24458,8,0.578,0.055,0.000868,0.184,0.126,0.723,102.597,283600,-3.1795
10163,55,0.837,0.322,0.623,0.0,0.1,0.721,80.984,151109,-5.4270000000000005
26135,3,0.807,0.0529,0.302,0.000241,0.0784,0.536,92.854,373533,-3.8615000000000004
17908,34,0.741,0.173,0.421,0.0,0.082,0.846,196.028,210977,-3.1275
30023,38,0.798,0.237,0.118,0.0,0.112,0.597,93.902,188996,-3.559
4006,49,0.583,0.0637,0.0568,0.751,0.0846,0.13,120.147,136000,-4.6775
8563,8,0.69,0.264,0.00984,0.000685,0.355,0.0703,171.367,326640,-1.9180000000000001
23780,87,0.693,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,-3.2405
13515,32,0.728,0.0351,0.138,0.000287,0.0811,0.702,131.057,282480,-2.6065
5569,43,0.784,0.536,0.879,0.826,0.115,0.641,180.052,176562,-4.8585
18437,34,0.61,0.0901,0.0775,0.000115,0.142,0.296,160.239,183000,-5.3475
15014,21,0.317,0.162,8.28e-06,0.00457,0.341,0.159,181.0,221560,-1.7409999999999999
4223,62,0.871,0.0756,0.74,0.286,0.145,0.707,124.04,160720,-5.3025
11416,19,0.608,0.0318,0.296,9.46e-06,0.117,0.264,140.941,282427,-3.131
27271,41,0.498,0.0359,0.00901,4.38e-05,0.735,0.0836,115.026,178000,-4.9225
29260,37,0.562,0.0562,0.00243,0.597,0.341,0.448,125.995,159524,-1.9835
12293,57,0.577,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,245267,-5.6274999999999995
16376,76,0.757,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,-3.099
18756,98,0.803,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,-1.2825
19423,68,0.801,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,229027,-1.214
16650,9,0.769,0.0282,0.557,5.4e-06,0.179,0.885,130.08,262787,-0.3445
24083,25,0.587,0.0242,0.208,1.01e-05,0.133,0.271,90.813,322533,-5.439
17507,75,0.619,0.028,0.502,0.0,0.122,0.174,131.981,204173,-2.4985
30769,33,0.635,0.0352,0.0451,1.88e-06,0.0894,0.329,102.002,230221,-3.2984999999999998
23603,35,0.454,0.249,0.127,0.000541,0.473,0.602,121.93,188710,-2.0380000000000003
9280,44,0.76,0.36,0.0787,0.0,0.133,0.503,95.151,265588,-1.7275
27398,39,0.915,0.217,0.0434,0.00635,0.218,0.837,100.004,201692,-5.2565
17021,5,0.751,0.0939,0.209,0.0,0.168,0.383,93.01,244720,-3.296
10888,45,0.61,0.0678,0.63,0.0,0.112,0.584,76.365,200784,-4.606999999999999
22046,23,0.42,0.0504,0.866,0.788,0.11,0.815,120.102,219160,-9.676
28390,19,0.637,0.0486,0.00198,0.367,0.18,0.428,127.947,168750,-1.4869999999999999
24583,42,0.963,0.106,0.475,0.0,0.17,0.908,118.499,256493,-2.91
23810,4,0.519,0.0519,0.0236,0.0,0.146,0.244,81.996,236987,-2.4290000000000003
8482,53,0.809,0.105,0.0195,0.0,0.457,0.392,114.986,171575,-3.2405
19112,74,0.727,0.0508,0.0132,0.00145,0.0631,0.805,96.063,211920,-1.0795000000000001
23660,76,0.45,0.0277,0.444,0.0,0.112,0.421,161.973,245053,-2.5284999999999997
28747,39,0.398,0.0538,0.00677,0.0111,0.372,0.266,127.97,214766,-1.3074999999999999
875,30,0.581,0.0539,0.0145,0.0,0.0618,0.423,85.002,234885,-2.3185000000000002
25235,41,0.631,0.101,0.31,1.77e-05,0.064,0.542,88.559,244867,-3.9205000000000005
117,62,0.79,0.0438,0.0264,0.0892,0.24,0.362,122.99,189165,-1.6469999999999998
8870,39,0.547,0.413,0.0973,0.0,0.0597,0.267,91.919,143049,-2.3465
26411,44,0.588,0.194,0.746,0.000329,0.11,0.232,84.01,240482,-8.2295
10086,69,0.813,0.096,0.186,0.0,0.166,0.543,139.969,281653,-3.411
16303,9,0.779,0.031,0.425,0.000769,0.107,0.392,120.004,163527,-2.6845
21475,81,0.786,0.0661,0.0856,0.0,0.0689,0.458,170.037,202333,-0.976
25046,15,0.744,0.0839,0.00188,0.0542,0.0946,0.967,142.021,252120,-2.534
12593,68,0.415,0.0696,4.52e-05,0.000735,0.176,0.45,163.015,168406,-5.6965
16130,61,0.412,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093,-3.0425000000000004
30957,3,0.495,0.177,0.119,0.0,0.425,0.812,104.458,231813,-2.4935
5146,18,0.71,0.0405,0.148,1.35e-06,0.132,0.455,120.007,205470,-3.1565
8828,1,0.64,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546,-0.7925000000000001
17121,64,0.578,0.13,0.232,0.000106,0.122,0.347,105.945,179151,-1.9395
25904,31,0.671,0.0427,0.409,0.153,0.0886,0.41,93.901,296040,-6.613
320,73,0.677,0.0809,0.152,0.0,0.0911,0.419,99.137,236853,-2.633
20778,5,0.49,0.0947,0.0869,0.0,0.103,0.653,197.989,246853,-0.407
30717,9,0.556,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,198133,-1.58
12884,65,0.427,0.0385,0.0274,0.00395,0.106,0.743,126.877,219587,-5.5975
14422,57,0.832,0.404,0.347,3.2e-05,0.0684,0.844,81.979,237422,-4.279999999999999
13965,57,0.425,0.0412,0.0174,0.0,0.104,0.564,156.045,204661,-0.839
3797,74,0.584,0.0343,0.047,0.814,0.309,0.466,126.04,199907,-2.5255
13449,37,0.615,0.0389,0.442,3.99e-06,0.132,0.502,131.859,227600,-3.5805
18104,58,0.554,0.0309,0.406,0.000665,0.315,0.537,102.042,257923,-3.6870000000000003
28966,52,0.211,0.0729,4.51e-05,0.0,0.1,0.351,171.9,243840,-1.7734999999999999
12359,18,0.713,0.0394,0.219,0.0,0.0694,0.963,124.127,194147,-1.017
2837,85,0.605,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,-2.0055
3598,64,0.661,0.0337,0.214,0.0,0.206,0.928,92.056,252760,-5.9165
9751,9,0.636,0.503,0.201,0.0,0.648,0.879,154.057,190328,-2.2990000000000004
10432,57,0.933,0.126,0.236,0.0,0.0722,0.543,122.904,121038,-3.1109999999999998
4686,76,0.69,0.032,0.323,0.0,0.203,0.669,106.066,194408,-1.9344999999999999
21639,25,0.764,0.0415,0.169,0.0,0.0562,0.737,116.987,199160,-2.0405
11079,13,0.732,0.086,0.679,0.0029,0.114,0.143,115.942,257328,-1.2725
22892,49,0.647,0.0341,0.0755,0.121,0.169,0.546,109.967,377973,-4.0985
16788,79,0.591,0.079,0.381,0.000116,0.131,0.27,121.799,215316,-2.907
18060,35,0.669,0.118,0.539,0.0,0.0527,0.849,110.077,221467,-1.6079999999999999
20319,88,0.731,0.0503,0.273,0.0,0.0665,0.94,146.013,178613,-0.8800000000000001
3996,28,0.598,0.0381,0.234,1.39e-05,0.183,0.194,99.978,196859,-2.606
17911,23,0.723,0.0559,0.577,0.0,0.0834,0.817,108.002,270947,-2.259
30723,63,0.514,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,-2.2464999999999997
8294,30,0.78,0.164,0.0861,0.0,0.0873,0.551,116.976,193213,-2.842
32814,1,0.72,0.0762,0.035,1.88e-06,0.46,0.217,127.996,393750,-1.6495
29798,88,0.694,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195,-1.114
10908,53,0.507,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,248480,-0.8385
16600,45,0.734,0.0317,0.14,0.0,0.0619,0.562,102.052,166500,-2.5785
15863,68,0.576,0.0571,0.000332,0.0614,0.0908,0.211,127.935,323800,-3.3855
29027,9,0.553,0.0785,0.000958,0.376,0.0887,0.112,127.983,240257,-1.5099999999999998
15913,53,0.645,0.0562,0.000554,0.0,0.337,0.596,120.063,246760,-2.0225
2374,84,0.658,0.0467,0.498,0.0,0.0794,0.854,161.994,182947,-4.2444999999999995
15291,54,0.749,0.0264,0.0372,0.00286,0.0603,0.878,103.868,208173,-4.989999999999999
28834,43,0.587,0.111,0.0479,0.0,0.454,0.212,125.026,193920,-1.754
15073,27,0.399,0.0758,0.00348,0.0,0.386,0.287,90.012,178789,-1.5879999999999999
25378,39,0.632,0.0705,0.198,3.91e-05,0.143,0.446,83.001,149250,-4.1935
22025,52,0.676,0.337,0.671,0.000663,0.141,0.415,81.054,192593,-2.8505
30470,76,0.826,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497,-1.6320000000000001
15668,3,0.403,0.135,0.00941,0.00065,0.0656,0.353,145.105,290667,-1.6405
24208,43,0.637,0.0686,0.168,0.0,0.301,0.481,97.07,308240,-4.9350000000000005
3960,5,0.474,0.0339,0.0632,3.93e-05,0.136,0.0824,94.956,281920,-2.4194999999999998
29914,40,0.894,0.0449,0.0495,0.229,0.06,0.664,127.027,194173,-3.5535
7930,68,0.895,0.275,0.176,0.0,0.292,0.632,93.944,230000,-1.8450000000000002
21473,32,0.716,0.119,0.112,0.0,0.147,0.295,129.8,228013,-2.3425000000000002
12805,64,0.29,0.0319,0.0971,1.11e-06,0.0995,0.141,142.344,367000,-7.6285
31116,45,0.553,0.039,0.00592,0.00144,0.107,0.375,127.966,244067,-2.8325
7003,1,0.749,0.32,0.491,0.0096,0.352,0.606,142.55,214016,-5.053
21989,38,0.555,0.0295,0.139,0.0914,0.308,0.434,168.123,251960,-4.0525
10557,41,0.446,0.455,0.00637,0.787,0.0589,0.243,165.092,248364,-1.089
27828,43,0.825,0.0615,0.00381,0.0394,0.0276,0.939,126.022,214500,-1.3965
10972,31,0.551,0.0486,0.134,0.0934,0.105,0.133,139.944,278053,-2.5355
7847,44,0.935,0.142,0.057,5.4e-05,0.314,0.635,115.058,210640,-5.1925
25534,4,0.756,0.108,0.214,0.0,0.224,0.501,90.896,199947,-4.02
5821,64,0.414,0.0343,0.863,0.819,0.0923,0.184,90.026,218667,-5.774500000000001
4984,12,0.59,0.0325,0.0409,0.000657,0.0955,0.404,128.047,229219,-2.0705
23657,75,0.804,0.072,0.0582,0.0,0.11,0.575,122.027,165246,-2.9255
18936,49,0.815,0.155,0.283,0.0,0.256,0.737,95.031,183053,-2.1955
30796,57,0.567,0.0528,0.00407,0.0174,0.292,0.46,104.976,260088,-2.0700000000000003
10096,43,0.759,0.238,0.146,0.0,0.126,0.496,145.024,282000,-5.073
18570,54,0.535,0.0262,0.0913,1.15e-05,0.781,0.63,91.031,290267,-2.7005000000000003
23472,88,0.76,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,-2.5475
5922,77,0.802,0.146,0.0579,0.0,0.149,0.613,164.005,172196,-2.5745
31776,29,0.571,0.0996,0.00261,0.0314,0.288,0.192,128.024,308893,-1.26
8556,59,0.66,0.245,0.227,0.0,0.376,0.771,151.074,208600,-3.1780000000000004
30597,28,0.575,0.0333,0.104,4.93e-05,0.0864,0.246,139.947,193714,-2.0255
12644,41,0.682,0.0236,0.279,0.0117,0.0887,0.566,97.091,235440,-4.8335
8621,3,0.502,0.3,0.0849,0.0,0.0675,0.649,136.04,254093,-3.286
14008,69,0.37,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,-2.0135
